phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
10,15,25,18750,680632,699382,0.001759,0.027880,0.029639
10,14,24,64000,104801,168801,0.005212,0.005306,0.010518
9,14,23,3036,92504,95540,0.000251,0.005198,0.005449
9,13,22,1446,76774,78220,0.000151,0.003797,0.003948
10,14,24,41894,72063,113957,0.003380,0.003995,0.007375
9,14,23,4295,772660,776955,0.000382,0.031458,0.031840
8,15,23,2842,173314,176156,0.000329,0.009047,0.009376
10,14,24,44884,624687,669571,0.003972,0.028209,0.032181
10,13,23,34161,119444,153605,0.003006,0.005380,0.008386
10,14,24,15468,783131,798599,0.001316,0.034463,0.035779
10,14,24,30605,73720,104325,0.002488,0.003548,0.006036
10,14,24,35503,146183,181686,0.002950,0.007413,0.010363
10,15,25,13075,811800,824875,0.001080,0.032944,0.034024
9,12,21,15357,39744,55101,0.001377,0.001914,0.003291
9,14,23,2197,418886,421083,0.000225,0.017164,0.017389
10,14,24,22562,693807,716369,0.002102,0.027064,0.029166
9,13,22,9896,41314,51210,0.000981,0.001890,0.002871
9,15,24,2103,1619097,1621200,0.000201,0.058491,0.058692
10,14,24,6964,12776,19740,0.000721,0.000971,0.001692
10,14,24,14285,1448620,1462905,0.001234,0.056006,0.057240
10,15,25,20023,1878002,1898025,0.001888,0.075074,0.076962
9,14,23,1694,171326,173020,0.000207,0.007066,0.007273
10,15,25,12190,423442,435632,0.001102,0.017539,0.018641
10,15,25,70911,987449,1058360,0.005562,0.043396,0.048958
10,12,22,31671,12890,44561,0.002791,0.000842,0.003633
7,14,21,577,214380,214957,0.000061,0.009243,0.009304
9,14,23,7161,1941795,1948956,0.000610,0.067736,0.068346
10,15,25,37225,802453,839678,0.003119,0.031210,0.034329
10,15,25,77768,1059454,1137222,0.006108,0.044769,0.050877
10,14,24,16747,559584,576331,0.001574,0.026761,0.028335
10,14,24,26505,101743,128248,0.002443,0.004312,0.006755
9,11,20,3695,4701,8396,0.000339,0.000291,0.000630
9,14,23,1863,9551220,9553083,0.000187,0.315350,0.315537
10,11,21,20659,1671,22330,0.001526,0.000113,0.001639
10,15,25,35782,461245,497027,0.003132,0.019083,0.022215
9,14,23,4098,139017,143115,0.000412,0.006832,0.007244
8,14,22,2599,1349393,1351992,0.000234,0.048572,0.048806
10,15,25,18386,900145,918531,0.001658,0.034987,0.036645
9,12,21,3441,14835,18276,0.000362,0.000816,0.001178
10,13,23,89310,20755,110065,0.007066,0.001025,0.008091
11,15,26,91145,4216145,4307290,0.006157,0.160135,0.166292
10,14,24,7447,135322,142769,0.000752,0.006105,0.006857
9,15,24,1138,1986632,1987770,0.000117,0.077210,0.077327
10,14,24,54616,1704891,1759507,0.004616,0.066179,0.070795
9,14,23,6564,675036,681600,0.000634,0.024645,0.025279
10,13,23,11392,12256,23648,0.001039,0.000665,0.001704
9,14,23,16221,13173,29394,0.001313,0.001006,0.002319
10,13,23,29423,74086,103509,0.002355,0.003782,0.006137
10,14,24,24479,99962,124441,0.001943,0.005097,0.007040
9,13,22,5216,111399,116615,0.000433,0.005104,0.005537
10,14,24,8607,329810,338417,0.000791,0.014186,0.014977
9,13,22,8469,19703,28172,0.000725,0.001147,0.001872
10,16,26,39792,3553006,3592798,0.003159,0.140778,0.143937
10,12,22,72277,36065,108342,0.005269,0.001945,0.007214
9,16,25,7262,4587825,4595087,0.000582,0.180899,0.181481
10,14,24,30851,184609,215460,0.002603,0.007898,0.010501
10,14,24,43187,1864970,1908157,0.003790,0.062642,0.066432
10,12,22,11907,2449,14356,0.001166,0.000204,0.001370
8,15,23,637,948585,949222,0.000079,0.043497,0.043576
9,14,23,2041,977218,979259,0.000255,0.037334,0.037589
10,13,23,17102,147379,164481,0.001674,0.005940,0.007614
10,15,25,24137,896689,920826,0.001925,0.034975,0.036900
9,12,21,3091,105027,108118,0.000343,0.004610,0.004953
10,15,25,8960,796243,805203,0.000840,0.030621,0.031461
10,14,24,44542,355402,399944,0.003084,0.015618,0.018702
9,15,24,12979,466410,479389,0.001157,0.020148,0.021305
11,14,25,92860,1301422,1394282,0.007081,0.047311,0.054392
9,13,22,828,213800,214628,0.000120,0.009567,0.009687
10,14,24,16097,107969,124066,0.001571,0.006478,0.008049
8,14,22,1756,1805692,1807448,0.000173,0.064449,0.064622
10,13,23,39927,279837,319764,0.003424,0.011064,0.014488
8,16,24,248,2308890,2309138,0.000019,0.092612,0.092631
10,15,25,42105,689288,731393,0.003602,0.030041,0.033643
10,15,25,20815,571145,591960,0.001796,0.022629,0.024425
9,14,23,3388,296091,299479,0.000312,0.012289,0.012601
9,14,23,3913,328832,332745,0.000483,0.014432,0.014915
10,15,25,13103,3437408,3450511,0.001221,0.130307,0.131528
10,14,24,14807,197330,212137,0.001341,0.008245,0.009586
9,16,25,9525,1877298,1886823,0.000809,0.079086,0.079895
9,15,24,9667,1086174,1095841,0.000926,0.042390,0.043316
7,15,22,206,682210,682416,0.000020,0.041631,0.041651
9,15,24,2604,516742,519346,0.000250,0.023674,0.023924
9,15,24,1587,1848936,1850523,0.000182,0.068933,0.069115
10,15,25,15304,1953322,1968626,0.001403,0.073196,0.074599
10,14,24,16910,392574,409484,0.001589,0.016711,0.018300
10,15,25,10163,1524947,1535110,0.000925,0.056353,0.057278
10,15,25,47360,1019046,1066406,0.004038,0.043685,0.047723
10,15,25,33571,10981683,11015254,0.002880,0.349170,0.352050
10,15,25,19162,213554,232716,0.001777,0.009642,0.011419
10,15,25,16306,1242725,1259031,0.001279,0.052379,0.053658
9,14,23,6125,100096,106221,0.000668,0.004259,0.004927
10,16,26,21677,3925590,3947267,0.002015,0.163710,0.165725
10,14,24,18269,223549,241818,0.001299,0.010280,0.011579
9,13,22,22471,1085,23556,0.001521,0.000093,0.001614
11,13,24,72600,5174,77774,0.004844,0.000285,0.005129
10,14,24,30123,652942,683065,0.002254,0.027013,0.029267
9,15,24,18495,134803,153298,0.001376,0.005964,0.007340
8,11,19,1524,9193,10717,0.000129,0.000459,0.000588
10,14,24,25737,168500,194237,0.001911,0.007589,0.009500
9,14,23,853,7533795,7534648,0.000090,0.283134,0.283224
9,15,24,10118,2796634,2806752,0.000954,0.109911,0.110865
8,14,22,545,223262,223807,0.000076,0.010505,0.010581
10,10,20,12990,966,13956,0.001272,0.000068,0.001340
10,13,23,20019,158400,178419,0.001722,0.007729,0.009451
10,15,25,37194,4778112,4815306,0.003287,0.211573,0.214860
10,14,24,16428,64976,81404,0.001276,0.003044,0.004320
10,15,25,20077,939665,959742,0.001477,0.053152,0.054629
9,14,23,5750,275675,281425,0.000560,0.013143,0.013703
10,14,24,25060,80962,106022,0.001840,0.003994,0.005834
10,16,26,16087,3393033,3409120,0.001235,0.129268,0.130503
9,14,23,12884,90784,103668,0.001150,0.004454,0.005604
11,13,24,79508,315210,394718,0.006053,0.013871,0.019924
8,14,22,398,199577,199975,0.000053,0.008896,0.008949
10,14,24,44896,880706,925602,0.003612,0.033717,0.037329
10,13,23,47671,193933,241604,0.003887,0.009029,0.012916
9,13,22,4411,384664,389075,0.000420,0.016110,0.016530
10,12,22,25887,79389,105276,0.002031,0.003868,0.005899
9,15,24,808,2610282,2611090,0.000082,0.100758,0.100840
9,13,22,10279,19788,30067,0.000923,0.000963,0.001886
9,15,24,1851,1140827,1142678,0.000183,0.046175,0.046358
10,14,24,61703,655779,717482,0.004172,0.025945,0.030117
10,13,23,15142,224989,240131,0.001124,0.008810,0.009934
10,15,25,45164,6128754,6173918,0.003381,0.226285,0.229666
10,15,25,15957,1698047,1714004,0.001431,0.082469,0.083900
9,12,21,889,26288,27177,0.000096,0.001391,0.001487
9,15,24,18460,429654,448114,0.001335,0.020746,0.022081
10,12,22,55255,3231,58486,0.003873,0.000197,0.004070
10,14,24,3961,281967,285928,0.000327,0.010935,0.011262
10,12,22,19060,782,19842,0.001573,0.000088,0.001661
9,15,24,2397,328934,331331,0.000209,0.013563,0.013772
9,14,23,6112,488856,494968,0.000534,0.017383,0.017917
9,13,22,20070,22881,42951,0.001469,0.001244,0.002713
10,16,26,14976,5530864,5545840,0.001112,0.239989,0.241101
11,15,26,94190,895792,989982,0.006214,0.035153,0.041367
10,15,25,20300,782039,802339,0.001562,0.030401,0.031963
8,15,23,1400,609968,611368,0.000168,0.028096,0.028264
9,14,23,9870,470588,480458,0.000828,0.018323,0.019151
10,13,23,13428,51263,64691,0.001051,0.002499,0.003550
10,16,26,18885,1822931,1841816,0.001577,0.085284,0.086861
9,14,23,1153,1180580,1181733,0.000120,0.048608,0.048728
9,13,22,6572,96580,103152,0.000572,0.006154,0.006726
10,13,23,28829,167979,196808,0.002394,0.008984,0.011378
10,12,22,24771,31533,56304,0.001900,0.001635,0.003535
9,15,24,3421,1200810,1204231,0.000244,0.054169,0.054413
9,14,23,973,206400,207373,0.000131,0.009990,0.010121
10,14,24,7884,2779555,2787439,0.000733,0.116172,0.116905
9,15,24,10780,589390,600170,0.000856,0.027005,0.027861
9,14,23,10662,441057,451719,0.000739,0.020424,0.021163
10,14,24,5189,969815,975004,0.000463,0.038242,0.038705
9,15,24,879,378932,379811,0.000107,0.016052,0.016159
9,15,24,8300,7999000,8007300,0.000603,0.322813,0.323416
9,13,22,2002,89887,91889,0.000194,0.004168,0.004362
9,12,21,6958,42787,49745,0.000553,0.001812,0.002365
10,14,24,22803,726658,749461,0.001908,0.031507,0.033415
10,13,23,44126,581695,625821,0.003257,0.022782,0.026039
9,14,23,4431,654096,658527,0.000417,0.028127,0.028544
10,15,25,13783,3340995,3354778,0.001170,0.135387,0.136557
10,13,23,17800,14252,32052,0.001456,0.000871,0.002327
10,14,24,37062,121568,158630,0.002682,0.005088,0.007770
9,15,24,685,649626,650311,0.000075,0.025820,0.025895
9,12,21,12409,38816,51225,0.001003,0.001747,0.002750
10,15,25,24506,636738,661244,0.001736,0.026191,0.027927
10,12,22,7957,93531,101488,0.000724,0.004110,0.004834
10,13,23,43111,267347,310458,0.003014,0.009785,0.012799
10,14,24,21775,504019,525794,0.001593,0.018425,0.020018
10,13,23,24459,6885,31344,0.001789,0.000310,0.002099
10,14,24,34120,611526,645646,0.002293,0.024760,0.027053
9,12,21,2064,2549,4613,0.000189,0.000204,0.000393
9,15,24,2446,5341513,5343959,0.000227,0.189078,0.189305
10,15,25,33036,1430644,1463680,0.002825,0.055947,0.058772
10,14,24,14836,744821,759657,0.001369,0.029025,0.030394
9,14,23,6807,596855,603662,0.000653,0.022224,0.022877
9,14,23,1207,254288,255495,0.000143,0.011610,0.011753
10,14,24,37752,14570,52322,0.003152,0.001231,0.004383
9,14,23,12151,215694,227845,0.000974,0.010070,0.011044
9,15,24,9803,239146,248949,0.000844,0.012858,0.013702
10,13,23,6598,431750,438348,0.000626,0.014915,0.015541
10,15,25,36228,1685923,1722151,0.003045,0.072732,0.075777
9,14,23,2433,4506055,4508488,0.000281,0.141389,0.141670
10,14,24,17059,504729,521788,0.001561,0.019940,0.021501
11,14,25,97700,503967,601667,0.007834,0.021296,0.029130
9,14,23,2536,335001,337537,0.000271,0.015169,0.015440
9,15,24,7876,2580054,2587930,0.000796,0.093921,0.094717
9,11,20,8428,6816,15244,0.000785,0.000426,0.001211
9,14,23,7933,1355197,1363130,0.000811,0.048140,0.048951
9,12,21,12548,10051,22599,0.001229,0.000539,0.001768
10,14,24,20095,664052,684147,0.001731,0.028312,0.030043
10,13,23,8451,154043,162494,0.000834,0.006333,0.007167
8,14,22,487,1525078,1525565,0.000058,0.057373,0.057431
10,14,24,21560,339771,361331,0.001873,0.014408,0.016281
9,13,22,6877,106158,113035,0.000601,0.004677,0.005278
10,15,25,48601,5066226,5114827,0.003922,0.194228,0.198150
9,13,22,10866,62337,73203,0.001008,0.002634,0.003642
9,14,23,4226,604343,608569,0.000390,0.026071,0.026461
8,14,22,1593,336538,338131,0.000172,0.014445,0.014617
10,13,23,11328,325354,336682,0.001018,0.012229,0.013247
11,13,24,129307,163954,293261,0.010104,0.007673,0.017777
10,15,25,11874,363657,375531,0.001037,0.019334,0.020371
10,15,25,8114,2966764,2974878,0.000748,0.113614,0.114362
10,14,24,14392,886816,901208,0.001390,0.031674,0.033064
9,13,22,9895,145310,155205,0.000908,0.006033,0.006941
9,15,24,1714,1595012,1596726,0.000157,0.065652,0.065809
10,13,23,36137,96343,132480,0.003229,0.005140,0.008369
10,14,24,13526,423519,437045,0.001107,0.018533,0.019640
9,13,22,4064,119814,123878,0.000405,0.005039,0.005444
10,15,25,35190,766932,802122,0.003045,0.030588,0.033633
9,14,23,2863,1007446,1010309,0.000279,0.038434,0.038713
9,15,24,18243,3124866,3143109,0.001576,0.114769,0.116345
10,14,24,52798,325316,378114,0.004572,0.013751,0.018323
9,14,23,5321,283611,288932,0.000545,0.012938,0.013483
10,13,23,51134,114222,165356,0.004218,0.005639,0.009857
10,14,24,20965,2147274,2168239,0.001671,0.078643,0.080314
9,13,22,3757,1920,5677,0.000406,0.000159,0.000565
10,15,25,44310,327695,372005,0.002775,0.015997,0.018772
9,16,25,2196,3083206,3085402,0.000225,0.123130,0.123355
9,13,22,1256,515618,516874,0.000180,0.020057,0.020237
8,15,23,837,980319,981156,0.000082,0.040635,0.040717
8,13,21,784,3238,4022,0.000108,0.000255,0.000363
9,14,23,2336,334937,337273,0.000254,0.012790,0.013044
9,13,22,4589,146530,151119,0.000428,0.006900,0.007328
10,14,24,15543,647540,663083,0.001477,0.032652,0.034129
8,14,22,1505,129877,131382,0.000161,0.006951,0.007112
9,15,24,6383,352370,358753,0.000560,0.016774,0.017334
9,14,23,2743,1162224,1164967,0.000267,0.043675,0.043942
9,13,22,9545,307957,317502,0.000940,0.012667,0.013607
10,15,25,38490,1602589,1641079,0.003489,0.063781,0.067270
10,12,22,23259,16716,39975,0.002223,0.000775,0.002998
10,15,25,57456,240787,298243,0.004314,0.011201,0.015515
10,9,19,31093,1197,32290,0.002399,0.000080,0.002479
10,13,23,51795,27326,79121,0.004055,0.002129,0.006184
7,15,22,158,532692,532850,0.000008,0.026513,0.026521
10,13,23,131111,442948,574059,0.009548,0.017665,0.027213
10,13,23,36626,11631,48257,0.002773,0.000675,0.003448
10,12,22,18770,24585,43355,0.001515,0.001379,0.002894
10,13,23,84151,314741,398892,0.005826,0.012019,0.017845
10,15,25,33337,372002,405339,0.002255,0.016743,0.018998
10,13,23,16658,647917,664575,0.001325,0.024126,0.025451
10,15,25,11114,1076914,1088028,0.000894,0.042238,0.043132
9,14,23,6904,103633,110537,0.000668,0.004606,0.005274
10,13,23,14481,58415,72896,0.001253,0.002610,0.003863
9,14,23,4421,12938,17359,0.000391,0.001013,0.001404
9,12,21,11974,240913,252887,0.001007,0.008625,0.009632
8,15,23,273,4700880,4701153,0.000029,0.180273,0.180302
9,13,22,9602,56468,66070,0.000904,0.002462,0.003366
10,13,23,28577,32376,60953,0.002483,0.001513,0.003996
10,13,23,20783,149775,170558,0.001825,0.006279,0.008104
10,13,23,43523,131055,174578,0.003163,0.005589,0.008752
11,14,25,103078,117650,220728,0.007841,0.004929,0.012770
10,14,24,26884,331322,358206,0.002039,0.014433,0.016472
9,15,24,5949,1994774,2000723,0.000562,0.072502,0.073064
10,14,24,17446,387989,405435,0.001648,0.015330,0.016978
10,13,23,41884,81268,123152,0.003612,0.004333,0.007945
9,12,21,3567,25414,28981,0.000297,0.001344,0.001641
10,13,23,35181,26425,61606,0.002996,0.001486,0.004482
10,13,23,16232,160763,176995,0.001395,0.007717,0.009112
10,13,23,19400,32475,51875,0.001549,0.001792,0.003341
10,13,23,17612,101738,119350,0.001518,0.005597,0.007115
9,13,22,3801,132796,136597,0.000292,0.005137,0.005429
10,15,25,11407,3298481,3309888,0.000965,0.127992,0.128957
10,13,23,8895,5128,14023,0.000849,0.000369,0.001218
10,14,24,19060,418800,437860,0.001562,0.017977,0.019539
9,14,23,10408,915197,925605,0.000925,0.034637,0.035562
8,14,22,740,47599,48339,0.000103,0.002228,0.002331
10,12,22,40631,1340,41971,0.003389,0.000090,0.003479
9,15,24,4300,1430881,1435181,0.000366,0.059401,0.059767
10,12,22,35694,108436,144130,0.003018,0.005354,0.008372
10,13,23,85278,301,85579,0.007041,0.000029,0.007070
10,13,23,30806,28878,59684,0.001930,0.001510,0.003440
10,16,26,10637,8416853,8427490,0.000824,0.344958,0.345782
9,13,22,5251,10606,15857,0.000545,0.000715,0.001260
10,14,24,54052,1092077,1146129,0.004226,0.040776,0.045002
10,15,25,12037,2665163,2677200,0.001100,0.103312,0.104412
10,15,25,15551,713830,729381,0.001455,0.029540,0.030995
8,13,21,2614,382205,384819,0.000229,0.015030,0.015259
10,13,23,36468,95409,131877,0.003213,0.004692,0.007905
9,14,23,5646,1409526,1415172,0.000499,0.053626,0.054125
11,14,25,156858,864538,1021396,0.011462,0.033420,0.044882
10,15,25,39141,1310277,1349418,0.003276,0.058992,0.062268
10,14,24,134416,165794,300210,0.009379,0.007067,0.016446
10,15,25,15790,2214764,2230554,0.001248,0.082556,0.083804
10,12,22,12829,140527,153356,0.001198,0.005075,0.006273
9,12,21,3891,12354,16245,0.000343,0.000662,0.001005
10,14,24,43067,174657,217724,0.003236,0.008522,0.011758
9,13,22,8488,31395,39883,0.000732,0.001580,0.002312
11,14,25,121343,3851465,3972808,0.009082,0.129503,0.138585
10,15,25,38697,1494874,1533571,0.003192,0.065542,0.068734
10,13,23,14850,110559,125409,0.001500,0.004588,0.006088
9,16,25,7062,3610650,3617712,0.000629,0.148323,0.148952
10,13,23,22937,18198,41135,0.001982,0.000987,0.002969
9,13,22,18585,286360,304945,0.001440,0.012689,0.014129
10,15,25,44241,511522,555763,0.003574,0.024720,0.028294
9,11,20,10883,11307,22190,0.001024,0.000612,0.001636
10,15,25,61296,337645,398941,0.004610,0.015699,0.020309
8,13,21,3768,74098,77866,0.000343,0.002717,0.003060
9,15,24,2637,213582,216219,0.000250,0.009914,0.010164
9,15,24,14992,2379775,2394767,0.001211,0.094438,0.095649
10,12,22,13229,7242,20471,0.001246,0.000424,0.001670
9,16,25,1800,5383076,5384876,0.000189,0.209142,0.209331
9,14,23,2212,190310,192522,0.000198,0.007306,0.007504
8,15,23,496,2563669,2564165,0.000047,0.095792,0.095839
10,14,24,10144,420988,431132,0.000780,0.014937,0.015717
9,16,25,7188,7585647,7592835,0.000570,0.264055,0.264625
9,15,24,6123,433510,439633,0.000512,0.015084,0.015596
9,14,23,3364,599143,602507,0.000318,0.020848,0.021166
9,15,24,8745,1674082,1682827,0.000711,0.055943,0.056654
10,13,23,17975,23967,41942,0.001275,0.001157,0.002432
10,13,23,35758,46397,82155,0.002256,0.001999,0.004255
10,14,24,51175,4738818,4789993,0.003213,0.168171,0.171384
9,14,23,4705,245095,249800,0.000378,0.008474,0.008852
10,14,24,29344,209830,239174,0.001993,0.008097,0.010090
8,15,23,888,3341016,3341904,0.000075,0.119068,0.119143
10,14,24,77427,254859,332286,0.005964,0.010383,0.016347
9,13,22,7480,25795,33275,0.000595,0.001333,0.001928
10,15,25,53471,672636,726107,0.003819,0.027725,0.031544
10,14,24,14470,1177494,1191964,0.001045,0.039432,0.040477
10,15,25,63587,430106,493693,0.004190,0.016739,0.020929
9,12,21,10404,21684,32088,0.000812,0.000966,0.001778
9,12,21,4306,41241,45547,0.000333,0.001841,0.002174
10,16,26,77063,3845086,3922149,0.005091,0.149946,0.155037
9,11,20,9396,26421,35817,0.000717,0.001002,0.001719
8,15,23,796,1157460,1158256,0.000059,0.041839,0.041898
10,14,24,9916,269044,278960,0.000795,0.010146,0.010941
9,15,24,7886,4739466,4747352,0.000615,0.170269,0.170884
9,15,24,741,1080527,1081268,0.000075,0.041806,0.041881
9,15,24,8176,1113412,1121588,0.000706,0.041513,0.042219
8,14,22,1658,599254,600912,0.000155,0.021204,0.021359
8,13,21,1731,434967,436698,0.000153,0.015443,0.015596
10,15,25,16227,364854,381081,0.001300,0.012687,0.013987
8,13,21,3342,114765,118107,0.000289,0.004593,0.004882
9,13,22,10628,75706,86334,0.000789,0.002915,0.003704
10,15,25,35162,1871288,1906450,0.002615,0.066358,0.068973
9,13,22,6410,78411,84821,0.000533,0.003127,0.003660
10,14,24,45919,1414920,1460839,0.003291,0.049391,0.052682
10,16,26,5056,2875155,2880211,0.000406,0.105857,0.106263
8,13,21,392,62428,62820,0.000047,0.002675,0.002722
10,16,26,12003,3098826,3110829,0.000935,0.130301,0.131236
10,13,23,16254,695,16949,0.001259,0.000064,0.001323
9,16,25,10752,1745904,1756656,0.000726,0.071888,0.072614
9,13,22,2628,197483,200111,0.000205,0.007161,0.007366
10,15,25,8452,2663319,2671771,0.000661,0.094518,0.095179
9,15,24,1981,1297368,1299349,0.000181,0.046507,0.046688
10,12,22,23487,16758,40245,0.001804,0.000733,0.002537
10,14,24,31816,493535,525351,0.002135,0.018376,0.020511
10,14,24,15546,864630,880176,0.001224,0.030525,0.031749
9,15,24,16244,3463433,3479677,0.001178,0.128718,0.129896
10,15,25,9162,415483,424645,0.000719,0.015174,0.015893
9,14,23,7885,213738,221623,0.000623,0.008431,0.009054
9,14,23,3842,1311969,1315811,0.000320,0.044399,0.044719
8,14,22,1136,1904046,1905182,0.000095,0.065673,0.065768
9,15,24,5202,761543,766745,0.000455,0.028368,0.028823
9,12,21,8319,68096,76415,0.000692,0.002718,0.003410
9,14,23,2260,170438,172698,0.000194,0.007028,0.007222
10,14,24,7993,699660,707653,0.000655,0.024804,0.025459
10,14,24,7862,516781,524643,0.000659,0.018506,0.019165
9,15,24,1660,3007888,3009548,0.000154,0.108922,0.109076
9,14,23,29222,352836,382058,0.001927,0.013238,0.015165
9,14,23,7050,167783,174833,0.000562,0.006488,0.007050
10,13,23,12653,214262,226915,0.000957,0.007989,0.008946
9,14,23,3396,221348,224744,0.000243,0.008407,0.008650
10,13,23,24232,4738,28970,0.001805,0.000261,0.002066
8,15,23,689,251287,251976,0.000051,0.009852,0.009903
10,16,26,73608,1402345,1475953,0.004426,0.053994,0.058420
10,15,25,23365,1547221,1570586,0.001757,0.052325,0.054082
10,14,24,13045,248189,261234,0.001015,0.010721,0.011736
10,15,25,6856,2293550,2300406,0.000581,0.087336,0.087917
9,14,23,2390,4065203,4067593,0.000214,0.154267,0.154481
9,14,23,6678,1236153,1242831,0.000514,0.042358,0.042872
10,14,24,15626,620300,635926,0.001187,0.020474,0.021661
9,13,22,6098,216276,222374,0.000485,0.008320,0.008805
10,13,23,23228,14789,38017,0.001810,0.001046,0.002856
8,14,22,4321,169438,173759,0.000313,0.006441,0.006754
10,15,25,45605,5627540,5673145,0.002980,0.205835,0.208815
9,15,24,6864,151700,158564,0.000589,0.006287,0.006876
10,14,24,49831,53697,103528,0.003244,0.003020,0.006264
10,13,23,13345,13507,26852,0.000971,0.000728,0.001699
9,15,24,5591,2415061,2420652,0.000430,0.092695,0.093125
9,14,23,9137,1322872,1332009,0.000684,0.045035,0.045719
10,15,25,20889,332221,353110,0.001481,0.013068,0.014549
10,15,25,14133,2260245,2274378,0.001335,0.079962,0.081297
10,13,23,7977,239703,247680,0.000630,0.008865,0.009495
9,14,23,9824,195949,205773,0.000675,0.007329,0.008004
10,13,23,52408,87247,139655,0.003531,0.003969,0.007500
10,14,24,41909,1657120,1699029,0.002987,0.057252,0.060239
9,13,22,8663,25291,33954,0.000658,0.001128,0.001786
9,14,23,2518,567940,570458,0.000195,0.021502,0.021697
10,13,23,107126,239713,346839,0.006802,0.009234,0.016036
9,15,24,1000,271844,272844,0.000082,0.010768,0.010850
10,14,24,36396,2230143,2266539,0.002540,0.079624,0.082164
10,15,25,23777,601056,624833,0.001610,0.026720,0.028330
10,15,25,13601,1951094,1964695,0.001145,0.076215,0.077360
11,14,25,97419,227878,325297,0.006879,0.008901,0.015780
10,15,25,7132,257094,264226,0.000613,0.010437,0.011050
9,15,24,3090,514313,517403,0.000249,0.020265,0.020514
10,14,24,17680,170036,187716,0.001395,0.006474,0.007869
8,14,22,629,1063829,1064458,0.000053,0.035241,0.035294
10,14,24,9265,3618553,3627818,0.000753,0.124586,0.125339
8,14,22,1125,1263457,1264582,0.000095,0.043408,0.043503
10,13,23,23113,157948,181061,0.001716,0.006315,0.008031
10,13,23,11809,69396,81205,0.000892,0.003216,0.004108
10,15,25,17634,5522833,5540467,0.001292,0.195402,0.196694
10,15,25,26019,1055614,1081633,0.001997,0.043871,0.045868
10,15,25,18750,680632,699382,0.001376,0.026613,0.027989
10,14,24,64000,104801,168801,0.004351,0.004882,0.009233
9,14,23,3036,92504,95540,0.000228,0.004567,0.004795
9,13,22,1446,76774,78220,0.000164,0.003472,0.003636
10,14,24,41894,72063,113957,0.002651,0.003675,0.006326
9,14,23,4295,772660,776955,0.000365,0.029409,0.029774
8,15,23,2842,173314,176156,0.000289,0.007851,0.008140
10,14,24,44884,624687,669571,0.003415,0.025139,0.028554
10,13,23,34161,119444,153605,0.002448,0.004920,0.007368
10,14,24,15468,783131,798599,0.001233,0.030922,0.032155
10,14,24,30605,73720,104325,0.002107,0.003317,0.005424
10,14,24,35503,146183,181686,0.002486,0.006171,0.008657
10,15,25,13075,811800,824875,0.000983,0.030477,0.031460
9,12,21,15357,39744,55101,0.001214,0.001809,0.003023
9,14,23,2197,418886,421083,0.000224,0.015630,0.015854
10,14,24,22562,693807,716369,0.001842,0.025534,0.027376
9,13,22,9896,41314,51210,0.000860,0.001905,0.002765
9,15,24,2103,1619097,1621200,0.000188,0.055713,0.055901
10,14,24,6964,12776,19740,0.000629,0.000919,0.001548
10,14,24,14285,1448620,1462905,0.001183,0.054020,0.055203
10,15,25,20023,1878002,1898025,0.001574,0.070764,0.072338
9,14,23,1694,171326,173020,0.000200,0.006456,0.006656
10,15,25,12190,423442,435632,0.000983,0.019204,0.020187
10,15,25,70911,987449,1058360,0.004417,0.044599,0.049016
10,12,22,31671,12890,44561,0.002332,0.000871,0.003203
7,14,21,577,214380,214957,0.000057,0.008570,0.008627
9,14,23,7161,1941795,1948956,0.000553,0.067090,0.067643
10,15,25,37225,802453,839678,0.002762,0.030331,0.033093
10,15,25,77768,1059454,1137222,0.005071,0.042653,0.047724
10,14,24,16747,559584,576331,0.001415,0.025661,0.027076
10,14,24,26505,101743,128248,0.002057,0.004115,0.006172
9,11,20,3695,4701,8396,0.000316,0.000304,0.000620
9,14,23,1863,9551220,9553083,0.000171,0.305709,0.305880
10,11,21,20659,1671,22330,0.001439,0.000114,0.001553
10,15,25,35782,461245,497027,0.002662,0.018174,0.020836
9,14,23,4098,139017,143115,0.000389,0.005845,0.006234
8,14,22,2599,1349393,1351992,0.000220,0.046585,0.046805
10,15,25,18386,900145,918531,0.001450,0.033499,0.034949
9,12,21,3441,14835,18276,0.000331,0.000774,0.001105
10,13,23,89310,20755,110065,0.005904,0.000982,0.006886
11,15,26,91145,4216145,4307290,0.005165,0.154210,0.159375
10,14,24,7447,135322,142769,0.000646,0.005812,0.006458
9,15,24,1138,1986632,1987770,0.000108,0.075631,0.075739
10,14,24,54616,1704891,1759507,0.003843,0.063585,0.067428
9,14,23,6564,675036,681600,0.000581,0.027670,0.028251
10,13,23,11392,12256,23648,0.000912,0.000653,0.001565
9,14,23,16221,13173,29394,0.001194,0.000982,0.002176
10,13,23,29423,74086,103509,0.002168,0.004240,0.006408
10,14,24,24479,99962,124441,0.001810,0.004746,0.006556
9,13,22,5216,111399,116615,0.000417,0.004453,0.004870
10,14,24,8607,329810,338417,0.000740,0.013729,0.014469
9,13,22,8469,19703,28172,0.000682,0.001091,0.001773
10,16,26,39792,3553006,3592798,0.002838,0.135272,0.138110
10,12,22,72277,36065,108342,0.004446,0.001829,0.006275
9,16,25,7262,4587825,4595087,0.000518,0.163971,0.164489
10,14,24,30851,184609,215460,0.002203,0.007533,0.009736
