phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
9,16,25,7262,4587825,4595087,0.000541,0.175199,0.175740
10,14,24,30851,184609,215460,0.002347,0.007407,0.009754
10,14,24,43187,1864970,1908157,0.003286,0.059374,0.062660
10,12,22,11907,2449,14356,0.001021,0.000203,0.001224
8,15,23,637,948585,949222,0.000067,0.040717,0.040784
9,14,23,2041,977218,979259,0.000214,0.034450,0.034664
10,13,23,17102,147379,164481,0.001381,0.005563,0.006944
10,15,25,24137,896689,920826,0.001741,0.032254,0.033995
9,12,21,3091,105027,108118,0.000313,0.004253,0.004566
10,15,25,8960,796243,805203,0.000735,0.033205,0.033940
10,14,24,44542,355402,399944,0.002679,0.015547,0.018226
9,15,24,12979,466410,479389,0.000999,0.019785,0.020784
11,14,25,92860,1301422,1394282,0.006394,0.044460,0.050854
9,13,22,828,213800,214628,0.000121,0.008996,0.009117
10,14,24,16097,107969,124066,0.001291,0.005739,0.007030
8,14,22,1756,1805692,1807448,0.000174,0.067404,0.067578
10,13,23,39927,279837,319764,0.003035,0.010674,0.013709
8,16,24,248,2308890,2309138,0.000031,0.087416,0.087447
10,15,25,42105,689288,731393,0.003084,0.027739,0.030823
10,15,25,20815,571145,591960,0.001723,0.020362,0.022085
9,14,23,3388,296091,299479,0.000318,0.011296,0.011614
9,14,23,3913,328832,332745,0.000368,0.013827,0.014195
10,15,25,13103,3437408,3450511,0.001105,0.132898,0.134003
10,14,24,14807,197330,212137,0.001205,0.007614,0.008819
9,16,25,9525,1877298,1886823,0.000771,0.073671,0.074442
9,15,24,9667,1086174,1095841,0.000836,0.040874,0.041710
7,15,22,206,682210,682416,0.000019,0.029923,0.029942
9,15,24,2604,516742,519346,0.000268,0.021664,0.021932
9,15,24,1587,1848936,1850523,0.000182,0.067005,0.067187
10,15,25,15304,1953322,1968626,0.001241,0.069840,0.071081
10,14,24,16910,392574,409484,0.001420,0.015494,0.016914
10,15,25,10163,1524947,1535110,0.000829,0.053283,0.054112
10,15,25,47360,1019046,1066406,0.003325,0.040692,0.044017
10,15,25,33571,10981683,11015254,0.002580,0.340721,0.343301
10,15,25,19162,213554,232716,0.001555,0.008829,0.010384
10,15,25,16306,1242725,1259031,0.001177,0.050504,0.051681
9,14,23,6125,100096,106221,0.000609,0.004135,0.004744
10,16,26,21677,3925590,3947267,0.001817,0.154526,0.156343
10,14,24,18269,223549,241818,0.001308,0.008880,0.010188
9,13,22,22471,1085,23556,0.001593,0.000104,0.001697
11,13,24,72600,5174,77774,0.004602,0.000283,0.004885
10,14,24,30123,652942,683065,0.002015,0.024477,0.026492
9,15,24,18495,134803,153298,0.001312,0.005731,0.007043
8,11,19,1524,9193,10717,0.000135,0.000421,0.000556
10,14,24,25737,168500,194237,0.001885,0.006523,0.008408
9,14,23,853,7533795,7534648,0.000099,0.257395,0.257494
9,15,24,10118,2796634,2806752,0.000843,0.112780,0.113623
8,14,22,545,223262,223807,0.000073,0.009071,0.009144
10,10,20,12990,966,13956,0.000995,0.000059,0.001054
10,13,23,20019,158400,178419,0.001400,0.006525,0.007925
10,15,25,37194,4778112,4815306,0.002749,0.173072,0.175821
10,14,24,16428,64976,81404,0.001333,0.002842,0.004175
10,15,25,20077,939665,959742,0.001433,0.043969,0.045402
9,14,23,5750,275675,281425,0.000513,0.015534,0.016047
10,14,24,25060,80962,106022,0.002084,0.004301,0.006385
10,16,26,16087,3393033,3409120,0.001282,0.129958,0.131240
9,14,23,12884,90784,103668,0.001006,0.004068,0.005074
11,13,24,79508,315210,394718,0.005192,0.012816,0.018008
8,14,22,398,199577,199975,0.000057,0.007898,0.007955
10,14,24,44896,880706,925602,0.003343,0.037286,0.040629
10,13,23,47671,193933,241604,0.003584,0.008525,0.012109
9,13,22,4411,384664,389075,0.000427,0.015879,0.016306
10,12,22,25887,79389,105276,0.001815,0.003472,0.005287
9,15,24,808,2610282,2611090,0.000097,0.098383,0.098480
9,13,22,10279,19788,30067,0.000912,0.000850,0.001762
9,15,24,1851,1140827,1142678,0.000175,0.040833,0.041008
10,14,24,61703,655779,717482,0.004100,0.024921,0.029021
10,13,23,15142,224989,240131,0.001186,0.008727,0.009913
10,15,25,45164,6128754,6173918,0.003146,0.212879,0.216025
10,15,25,15957,1698047,1714004,0.001224,0.063676,0.064900
9,12,21,889,26288,27177,0.000119,0.001245,0.001364
9,15,24,18460,429654,448114,0.001291,0.020310,0.021601
10,12,22,55255,3231,58486,0.003826,0.000207,0.004033
10,14,24,3961,281967,285928,0.000316,0.011378,0.011694
10,12,22,19060,782,19842,0.001469,0.000068,0.001537
9,15,24,2397,328934,331331,0.000207,0.014695,0.014902
9,14,23,6112,488856,494968,0.000531,0.018700,0.019231
9,13,22,20070,22881,42951,0.001363,0.001220,0.002583
10,16,26,14976,5530864,5545840,0.001168,0.220022,0.221190
11,15,26,94190,895792,989982,0.006178,0.033230,0.039408
10,15,25,20300,782039,802339,0.001563,0.029546,0.031109
8,15,23,1400,609968,611368,0.000161,0.025705,0.025866
9,14,23,9870,470588,480458,0.000801,0.017729,0.018530
10,13,23,13428,51263,64691,0.001174,0.002614,0.003788
10,16,26,18885,1822931,1841816,0.001460,0.077100,0.078560
9,14,23,1153,1180580,1181733,0.000146,0.043724,0.043870
9,13,22,6572,96580,103152,0.000600,0.004270,0.004870
10,13,23,28829,167979,196808,0.002290,0.006931,0.009221
10,12,22,24771,31533,56304,0.001897,0.001571,0.003468
9,15,24,3421,1200810,1204231,0.000270,0.045135,0.045405
9,14,23,973,206400,207373,0.000130,0.008322,0.008452
10,14,24,7884,2779555,2787439,0.000647,0.094781,0.095428
9,15,24,10780,589390,600170,0.000898,0.023952,0.024850
9,14,23,10662,441057,451719,0.000690,0.017567,0.018257
10,14,24,5189,969815,975004,0.000454,0.036325,0.036779
9,15,24,879,378932,379811,0.000123,0.014990,0.015113
9,15,24,8300,7999000,8007300,0.000609,0.281432,0.282041
9,13,22,2002,89887,91889,0.000226,0.003755,0.003981
9,12,21,6958,42787,49745,0.000551,0.001680,0.002231
10,14,24,22803,726658,749461,0.001807,0.026581,0.028388
10,13,23,44126,581695,625821,0.003233,0.020230,0.023463
9,14,23,4431,654096,658527,0.000413,0.024157,0.024570
10,15,25,13783,3340995,3354778,0.001164,0.118621,0.119785
10,13,23,17800,14252,32052,0.001449,0.000869,0.002318
10,14,24,37062,121568,158630,0.002586,0.005083,0.007669
9,15,24,685,649626,650311,0.000084,0.024600,0.024684
9,12,21,12409,38816,51225,0.000980,0.001626,0.002606
10,15,25,24506,636738,661244,0.001775,0.025983,0.027758
10,12,22,7957,93531,101488,0.000726,0.004097,0.004823
10,13,23,43111,267347,310458,0.003083,0.009964,0.013047
10,14,24,21775,504019,525794,0.001654,0.019099,0.020753
10,13,23,24459,6885,31344,0.001800,0.000317,0.002117
10,14,24,34120,611526,645646,0.002371,0.025503,0.027874
9,12,21,2064,2549,4613,0.000191,0.000218,0.000409
9,15,24,2446,5341513,5343959,0.000233,0.209059,0.209292
10,15,25,33036,1430644,1463680,0.002513,0.060571,0.063084
10,14,24,14836,744821,759657,0.001242,0.031444,0.032686
9,14,23,6807,596855,603662,0.000597,0.023629,0.024226
9,14,23,1207,254288,255495,0.000121,0.011561,0.011682
10,14,24,37752,14570,52322,0.002731,0.001264,0.003995
9,14,23,12151,215694,227845,0.000875,0.009318,0.010193
9,15,24,9803,239146,248949,0.000825,0.011021,0.011846
10,13,23,6598,431750,438348,0.000594,0.014577,0.015171
10,15,25,36228,1685923,1722151,0.002624,0.069516,0.072140
9,14,23,2433,4506055,4508488,0.000255,0.141822,0.142077
10,14,24,17059,504729,521788,0.001358,0.018596,0.019954
11,14,25,97700,503967,601667,0.006402,0.019648,0.026050
9,14,23,2536,335001,337537,0.000265,0.013408,0.013673
9,15,24,7876,2580054,2587930,0.000706,0.089658,0.090364
9,11,20,8428,6816,15244,0.000701,0.000383,0.001084
9,14,23,7933,1355197,1363130,0.000680,0.045568,0.046248
9,12,21,12548,10051,22599,0.001029,0.000563,0.001592
10,14,24,20095,664052,684147,0.001584,0.025964,0.027548
10,13,23,8451,154043,162494,0.000785,0.005933,0.006718
8,14,22,487,1525078,1525565,0.000058,0.053565,0.053623
10,14,24,21560,339771,361331,0.001625,0.013495,0.015120
9,13,22,6877,106158,113035,0.000627,0.004429,0.005056
10,15,25,48601,5066226,5114827,0.003384,0.196942,0.200326
9,13,22,10866,62337,73203,0.000862,0.002722,0.003584
9,14,23,4226,604343,608569,0.000384,0.026479,0.026863
8,14,22,1593,336538,338131,0.000140,0.013274,0.013414
10,13,23,11328,325354,336682,0.001027,0.011135,0.012162
11,13,24,129307,163954,293261,0.008581,0.006739,0.015320
10,15,25,11874,363657,375531,0.000975,0.017116,0.018091
10,15,25,8114,2966764,2974878,0.000690,0.107427,0.108117
10,14,24,14392,886816,901208,0.001263,0.030384,0.031647
9,13,22,9895,145310,155205,0.000759,0.005534,0.006293
9,15,24,1714,1595012,1596726,0.000176,0.060918,0.061094
10,13,23,36137,96343,132480,0.002742,0.004556,0.007298
10,14,24,13526,423519,437045,0.001000,0.016687,0.017687
9,13,22,4064,119814,123878,0.000384,0.004771,0.005155
10,15,25,35190,766932,802122,0.002717,0.027590,0.030307
9,14,23,2863,1007446,1010309,0.000313,0.037594,0.037907
9,15,24,18243,3124866,3143109,0.001368,0.110479,0.111847
10,14,24,52798,325316,378114,0.003895,0.012589,0.016484
9,14,23,5321,283611,288932,0.000507,0.012061,0.012568
10,13,23,51134,114222,165356,0.003569,0.005211,0.008780
10,14,24,20965,2147274,2168239,0.001590,0.074854,0.076444
9,13,22,3757,1920,5677,0.000370,0.000160,0.000530
10,15,25,44310,327695,372005,0.002393,0.014920,0.017313
9,16,25,2196,3083206,3085402,0.000208,0.116721,0.116929
9,13,22,1256,515618,516874,0.000159,0.018515,0.018674
8,15,23,837,980319,981156,0.000111,0.037891,0.038002
8,13,21,784,3238,4022,0.000104,0.000241,0.000345
9,14,23,2336,334937,337273,0.000235,0.011716,0.011951
9,13,22,4589,146530,151119,0.000414,0.006218,0.006632
10,14,24,15543,647540,663083,0.001286,0.024853,0.026139
8,14,22,1505,129877,131382,0.000166,0.006418,0.006584
9,15,24,6383,352370,358753,0.000538,0.016103,0.016641
9,14,23,2743,1162224,1164967,0.000264,0.042978,0.043242
9,13,22,9545,307957,317502,0.000834,0.011870,0.012704
10,15,25,38490,1602589,1641079,0.002955,0.068282,0.071237
10,12,22,23259,16716,39975,0.001844,0.000824,0.002668
10,15,25,57456,240787,298243,0.003765,0.010139,0.013904
10,9,19,31093,1197,32290,0.002133,0.000085,0.002218
10,13,23,51795,27326,79121,0.003659,0.002042,0.005701
7,15,22,158,532692,532850,0.000009,0.023242,0.023251
10,13,23,131111,442948,574059,0.008416,0.016379,0.024795
10,13,23,36626,11631,48257,0.002488,0.000727,0.003215
10,12,22,18770,24585,43355,0.001337,0.001344,0.002681
10,13,23,84151,314741,398892,0.005346,0.012196,0.017542
10,15,25,33337,372002,405339,0.002290,0.016984,0.019274
10,13,23,16658,647917,664575,0.001290,0.023654,0.024944
10,15,25,11114,1076914,1088028,0.000857,0.040719,0.041576
9,14,23,6904,103633,110537,0.000603,0.004442,0.005045
10,13,23,14481,58415,72896,0.001085,0.002487,0.003572
9,14,23,4421,12938,17359,0.000352,0.000974,0.001326
9,12,21,11974,240913,252887,0.000923,0.008335,0.009258
8,15,23,273,4700880,4701153,0.000038,0.171995,0.172033
9,13,22,9602,56468,66070,0.000793,0.002435,0.003228
10,13,23,28577,32376,60953,0.002075,0.001492,0.003567
10,13,23,20783,149775,170558,0.001481,0.005890,0.007371
10,13,23,43523,131055,174578,0.002806,0.005321,0.008127
11,14,25,103078,117650,220728,0.006576,0.004760,0.011336
10,14,24,26884,331322,358206,0.001841,0.012620,0.014461
9,15,24,5949,1994774,2000723,0.000581,0.069239,0.069820
10,14,24,17446,387989,405435,0.001503,0.014569,0.016072
10,13,23,41884,81268,123152,0.003210,0.004013,0.007223
9,12,21,3567,25414,28981,0.000285,0.001270,0.001555
10,13,23,35181,26425,61606,0.002614,0.001462,0.004076
10,13,23,16232,160763,176995,0.001153,0.006891,0.008044
10,13,23,19400,32475,51875,0.001421,0.001676,0.003097
10,13,23,17612,101738,119350,0.001315,0.004837,0.006152
9,13,22,3801,132796,136597,0.000287,0.004870,0.005157
10,15,25,11407,3298481,3309888,0.000881,0.122810,0.123691
10,13,23,8895,5128,14023,0.000774,0.000388,0.001162
10,14,24,19060,418800,437860,0.001322,0.016984,0.018306
9,14,23,10408,915197,925605,0.000861,0.032611,0.033472
8,14,22,740,47599,48339,0.000100,0.002004,0.002104
10,12,22,40631,1340,41971,0.003039,0.000118,0.003157
9,15,24,4300,1430881,1435181,0.000339,0.056640,0.056979
10,12,22,35694,108436,144130,0.002385,0.004170,0.006555
10,13,23,85278,301,85579,0.005835,0.000031,0.005866
10,13,23,30806,28878,59684,0.001773,0.001392,0.003165
10,16,26,10637,8416853,8427490,0.000766,0.329857,0.330623
9,13,22,5251,10606,15857,0.000512,0.000679,0.001191
10,14,24,54052,1092077,1146129,0.003541,0.038362,0.041903
10,15,25,12037,2665163,2677200,0.001080,0.096655,0.097735
10,15,25,15551,713830,729381,0.001256,0.027169,0.028425
8,13,21,2614,382205,384819,0.000233,0.014146,0.014379
10,13,23,36468,95409,131877,0.002861,0.004417,0.007278
9,14,23,5646,1409526,1415172,0.000468,0.051751,0.052219
11,14,25,156858,864538,1021396,0.009647,0.030183,0.039830
10,15,25,39141,1310277,1349418,0.002914,0.055164,0.058078
10,14,24,134416,165794,300210,0.007936,0.006410,0.014346
10,15,25,15790,2214764,2230554,0.001196,0.078351,0.079547
10,12,22,12829,140527,153356,0.001066,0.005009,0.006075
9,12,21,3891,12354,16245,0.000321,0.000621,0.000942
10,14,24,43067,174657,217724,0.002705,0.007692,0.010397
9,13,22,8488,31395,39883,0.000717,0.001483,0.002200
11,14,25,121343,3851465,3972808,0.007384,0.124776,0.132160
10,15,25,38697,1494874,1533571,0.002850,0.053464,0.056314
10,13,23,14850,110559,125409,0.001300,0.004366,0.005666
9,16,25,7062,3610650,3617712,0.000627,0.139998,0.140625
10,13,23,22937,18198,41135,0.001715,0.000974,0.002689
9,13,22,18585,286360,304945,0.001317,0.011859,0.013176
10,15,25,44241,511522,555763,0.003322,0.026795,0.030117
9,11,20,10883,11307,22190,0.000839,0.000603,0.001442
10,15,25,61296,337645,398941,0.003762,0.014757,0.018519
8,13,21,3768,74098,77866,0.000337,0.002573,0.002910
9,15,24,2637,213582,216219,0.000244,0.009548,0.009792
9,15,24,14992,2379775,2394767,0.001100,0.089754,0.090854
10,12,22,13229,7242,20471,0.001101,0.000417,0.001518
9,16,25,1800,5383076,5384876,0.000198,0.199766,0.199964
9,14,23,2212,190310,192522,0.000201,0.007166,0.007367
8,15,23,496,2563669,2564165,0.000046,0.094339,0.094385
10,14,24,10144,420988,431132,0.000851,0.015427,0.016278
9,16,25,7188,7585647,7592835,0.000593,0.274976,0.275569
9,15,24,6123,433510,439633,0.000546,0.016251,0.016797
9,14,23,3364,599143,602507,0.000310,0.021091,0.021401
9,15,24,8745,1674082,1682827,0.000746,0.057061,0.057807
10,13,23,17975,23967,41942,0.001423,0.001196,0.002619
10,13,23,35758,46397,82155,0.002616,0.001976,0.004592
10,14,24,51175,4738818,4789993,0.003592,0.168599,0.172191
9,14,23,4705,245095,249800,0.000407,0.008864,0.009271
10,14,24,29344,209830,239174,0.002332,0.008432,0.010764
8,15,23,888,3341016,3341904,0.000074,0.118513,0.118587
10,14,24,77427,254859,332286,0.005894,0.009613,0.015507
9,13,22,7480,25795,33275,0.000598,0.001394,0.001992
10,15,25,53471,672636,726107,0.004184,0.026641,0.030825
10,14,24,14470,1177494,1191964,0.001161,0.038874,0.040035
10,15,25,63587,430106,493693,0.004753,0.017097,0.021850
9,12,21,10404,21684,32088,0.000855,0.000988,0.001843
9,12,21,4306,41241,45547,0.000374,0.001971,0.002345
10,16,26,77063,3845086,3922149,0.006034,0.149764,0.155798
9,11,20,9396,26421,35817,0.000789,0.001041,0.001830
8,15,23,796,1157460,1158256,0.000067,0.041309,0.041376
10,14,24,9916,269044,278960,0.000868,0.011006,0.011874
9,15,24,7886,4739466,4747352,0.000673,0.183024,0.183697
9,15,24,741,1080527,1081268,0.000079,0.042074,0.042153
9,15,24,8176,1113412,1121588,0.000696,0.041657,0.042353
8,14,22,1658,599254,600912,0.000174,0.021924,0.022098
8,13,21,1731,434967,436698,0.000159,0.016287,0.016446
10,15,25,16227,364854,381081,0.001544,0.013209,0.014753
8,13,21,3342,114765,118107,0.000265,0.004840,0.005105
9,13,22,10628,75706,86334,0.000872,0.003018,0.003890
10,15,25,35162,1871288,1906450,0.002894,0.066809,0.069703
9,13,22,6410,78411,84821,0.000579,0.003140,0.003719
10,14,24,45919,1414920,1460839,0.003956,0.049872,0.053828
10,16,26,5056,2875155,2880211,0.000437,0.105972,0.106409
8,13,21,392,62428,62820,0.000041,0.002794,0.002835
10,16,26,12003,3098826,3110829,0.001046,0.123900,0.124946
10,13,23,16254,695,16949,0.001397,0.000057,0.001454
9,16,25,10752,1745904,1756656,0.000848,0.068766,0.069614
9,13,22,2628,197483,200111,0.000215,0.007486,0.007701
10,15,25,8452,2663319,2671771,0.000734,0.094665,0.095399
9,15,24,1981,1297368,1299349,0.000192,0.046434,0.046626
10,12,22,23487,16758,40245,0.001972,0.000729,0.002701
10,14,24,31816,493535,525351,0.002544,0.019321,0.021865
10,14,24,15546,864630,880176,0.001339,0.030693,0.032032
9,15,24,16244,3463433,3479677,0.001333,0.136886,0.138219
10,15,25,9162,415483,424645,0.000805,0.016289,0.017094
9,14,23,7885,213738,221623,0.000665,0.008964,0.009629
9,14,23,3842,1311969,1315811,0.000328,0.044739,0.045067
8,14,22,1136,1904046,1905182,0.000101,0.066334,0.066435
9,15,24,5202,761543,766745,0.000482,0.029462,0.029944
9,12,21,8319,68096,76415,0.000739,0.002729,0.003468
9,14,23,2260,170438,172698,0.000199,0.007026,0.007225
10,14,24,7993,699660,707653,0.000704,0.025644,0.026348
10,14,24,7862,516781,524643,0.000706,0.018932,0.019638
9,15,24,1660,3007888,3009548,0.000160,0.108610,0.108770
9,14,23,29222,352836,382058,0.002277,0.013569,0.015846
9,14,23,7050,167783,174833,0.000563,0.006752,0.007315
10,13,23,12653,214262,226915,0.001049,0.008478,0.009527
9,14,23,3396,221348,224744,0.000253,0.009200,0.009453
10,13,23,24232,4738,28970,0.002033,0.000261,0.002294
8,15,23,689,251287,251976,0.000055,0.009687,0.009742
10,16,26,73608,1402345,1475953,0.005071,0.056071,0.061142
10,15,25,23365,1547221,1570586,0.002022,0.052159,0.054181
10,14,24,13045,248189,261234,0.001129,0.010382,0.011511
10,15,25,6856,2293550,2300406,0.000612,0.085023,0.085635
9,14,23,2390,4065203,4067593,0.000221,0.132338,0.132559
9,14,23,6678,1236153,1242831,0.000561,0.041938,0.042499
10,14,24,15626,620300,635926,0.001311,0.020838,0.022149
9,13,22,6098,216276,222374,0.000518,0.008587,0.009105
10,13,23,23228,14789,38017,0.002000,0.001009,0.003009
8,14,22,4321,169438,173759,0.000356,0.006943,0.007299
10,15,25,45605,5627540,5673145,0.003468,0.217075,0.220543
9,15,24,6864,151700,158564,0.000639,0.006287,0.006926
10,14,24,49831,53697,103528,0.003843,0.002879,0.006722
10,13,23,13345,13507,26852,0.001032,0.000731,0.001763
9,15,24,5591,2415061,2420652,0.000450,0.096045,0.096495
9,14,23,9137,1322872,1332009,0.000742,0.045063,0.045805
10,15,25,20889,332221,353110,0.001654,0.013665,0.015319
10,15,25,14133,2260245,2274378,0.001211,0.079890,0.081101
10,13,23,7977,239703,247680,0.000696,0.009518,0.010214
9,14,23,9824,195949,205773,0.000790,0.007847,0.008637
10,13,23,52408,87247,139655,0.003996,0.004269,0.008265
10,14,24,41909,1657120,1699029,0.003191,0.057806,0.060997
9,13,22,8663,25291,33954,0.000715,0.001111,0.001826
9,14,23,2518,567940,570458,0.000207,0.021512,0.021719
10,13,23,107126,239713,346839,0.007928,0.010102,0.018030
9,15,24,1000,271844,272844,0.000083,0.011107,0.011190
10,14,24,36396,2230143,2266539,0.002770,0.078909,0.081679
10,15,25,23777,601056,624833,0.001954,0.027176,0.029130
10,15,25,13601,1951094,1964695,0.001168,0.070650,0.071818
11,14,25,97419,227878,325297,0.007757,0.009185,0.016942
10,15,25,7132,257094,264226,0.000560,0.010172,0.010732
9,15,24,3090,514313,517403,0.000246,0.020505,0.020751
10,14,24,17680,170036,187716,0.001508,0.006786,0.008294
8,14,22,629,1063829,1064458,0.000055,0.035323,0.035378
10,14,24,9265,3618553,3627818,0.000808,0.124195,0.125003
8,14,22,1125,1263457,1264582,0.000101,0.043480,0.043581
10,13,23,23113,157948,181061,0.002079,0.006815,0.008894
10,13,23,11809,69396,81205,0.001015,0.003489,0.004504
10,15,25,17634,5522833,5540467,0.001408,0.201921,0.203329
10,15,25,26019,1055614,1081633,0.002307,0.045564,0.047871
10,15,25,18750,680632,699382,0.001769,0.027900,0.029669
10,14,24,64000,104801,168801,0.005296,0.004980,0.010276
9,14,23,3036,92504,95540,0.000289,0.005366,0.005655
9,13,22,1446,76774,78220,0.000163,0.003725,0.003888
10,14,24,41894,72063,113957,0.003086,0.003820,0.006906
9,14,23,4295,772660,776955,0.000372,0.030789,0.031161
8,15,23,2842,173314,176156,0.000324,0.008700,0.009024
10,14,24,44884,624687,669571,0.003769,0.027193,0.030962
10,13,23,34161,119444,153605,0.002793,0.004914,0.007707
10,14,24,15468,783131,798599,0.001161,0.031925,0.033086
10,14,24,30605,73720,104325,0.002221,0.003373,0.005594
10,14,24,35503,146183,181686,0.002658,0.006390,0.009048
10,15,25,13075,811800,824875,0.000994,0.031099,0.032093
9,12,21,15357,39744,55101,0.001238,0.001900,0.003138
9,14,23,2197,418886,421083,0.000220,0.016123,0.016343
10,14,24,22562,693807,716369,0.001867,0.025841,0.027708
9,13,22,9896,41314,51210,0.000900,0.001947,0.002847
9,15,24,2103,1619097,1621200,0.000188,0.056757,0.056945
10,14,24,6964,12776,19740,0.000653,0.000948,0.001601
10,14,24,14285,1448620,1462905,0.001193,0.054111,0.055304
10,15,25,20023,1878002,1898025,0.001691,0.070700,0.072391
9,14,23,1694,171326,173020,0.000207,0.007122,0.007329
10,15,25,12190,423442,435632,0.000999,0.017074,0.018073
10,15,25,70911,987449,1058360,0.004980,0.040717,0.045697
10,12,22,31671,12890,44561,0.002576,0.000852,0.003428
7,14,21,577,214380,214957,0.000059,0.008601,0.008660
9,14,23,7161,1941795,1948956,0.000562,0.065707,0.066269
10,15,25,37225,802453,839678,0.002969,0.030540,0.033509
10,15,25,77768,1059454,1137222,0.005333,0.041756,0.047089
10,14,24,16747,559584,576331,0.001421,0.025217,0.026638
10,14,24,26505,101743,128248,0.002170,0.004220,0.006390
9,11,20,3695,4701,8396,0.000294,0.000290,0.000584
9,14,23,1863,9551220,9553083,0.000180,0.310024,0.310204
10,11,21,20659,1671,22330,0.001544,0.000114,0.001658
10,15,25,35782,461245,497027,0.003065,0.019162,0.022227
9,14,23,4098,139017,143115,0.000392,0.006375,0.006767
8,14,22,2599,1349393,1351992,0.000226,0.046704,0.046930
10,15,25,18386,900145,918531,0.001712,0.034642,0.036354
9,12,21,3441,14835,18276,0.000365,0.000876,0.001241
10,13,23,89310,20755,110065,0.007235,0.001007,0.008242
11,15,26,91145,4216145,4307290,0.005934,0.155457,0.161391
10,14,24,7447,135322,142769,0.000720,0.006213,0.006933
9,15,24,1138,1986632,1987770,0.000096,0.077224,0.077320
10,14,24,54616,1704891,1759507,0.004578,0.065951,0.070529
9,14,23,6564,675036,681600,0.000621,0.024589,0.025210
10,13,23,11392,12256,23648,0.001030,0.000651,0.001681
9,14,23,16221,13173,29394,0.001311,0.000995,0.002306
10,13,23,29423,74086,103509,0.002589,0.003925,0.006514
10,14,24,24479,99962,124441,0.001869,0.004950,0.006819
9,13,22,5216,111399,116615,0.000436,0.005340,0.005776
10,14,24,8607,329810,338417,0.000765,0.014238,0.015003
9,13,22,8469,19703,28172,0.000730,0.001198,0.001928
10,16,26,39792,3553006,3592798,0.003140,0.138145,0.141285
10,12,22,72277,36065,108342,0.005500,0.001948,0.007448
9,16,25,7262,4587825,4595087,0.000603,0.174099,0.174702
10,14,24,30851,184609,215460,0.002456,0.008044,0.010500
10,14,24,43187,1864970,1908157,0.003384,0.060874,0.064258
10,12,22,11907,2449,14356,0.000981,0.000206,0.001187
8,15,23,637,948585,949222,0.000069,0.040634,0.040703
9,14,23,2041,977218,979259,0.000208,0.034767,0.034975
10,13,23,17102,147379,164481,0.001384,0.005639,0.007023
10,15,25,24137,896689,920826,0.001726,0.032767,0.034493
9,12,21,3091,105027,108118,0.000329,0.004151,0.004480
10,15,25,8960,796243,805203,0.000711,0.028984,0.029695
10,14,24,44542,355402,399944,0.002656,0.014486,0.017142
9,15,24,12979,466410,479389,0.001044,0.018201,0.019245
11,14,25,92860,1301422,1394282,0.006003,0.043787,0.049790
9,13,22,828,213800,214628,0.000123,0.008668,0.008791
10,14,24,16097,107969,124066,0.001382,0.005633,0.007015
8,14,22,1756,1805692,1807448,0.000172,0.062340,0.062512
10,13,23,39927,279837,319764,0.003052,0.010656,0.013708
8,16,24,248,2308890,2309138,0.000023,0.088272,0.088295
10,15,25,42105,689288,731393,0.003399,0.028578,0.031977
10,15,25,20815,571145,591960,0.001723,0.021689,0.023412
9,14,23,3388,296091,299479,0.000331,0.012014,0.012345
9,14,23,3913,328832,332745,0.000393,0.013844,0.014237
10,15,25,13103,3437408,3450511,0.001079,0.126464,0.127543
10,14,24,14807,197330,212137,0.001343,0.008165,0.009508
9,16,25,9525,1877298,1886823,0.000862,0.077203,0.078065
9,15,24,9667,1086174,1095841,0.000929,0.042283,0.043212
7,15,22,206,682210,682416,0.000020,0.031810,0.031830
9,15,24,2604,516742,519346,0.000301,0.023524,0.023825
9,15,24,1587,1848936,1850523,0.000188,0.073200,0.073388
10,15,25,15304,1953322,1968626,0.001314,0.077121,0.078435
10,14,24,16910,392574,409484,0.001547,0.015984,0.017531
10,15,25,10163,1524947,1535110,0.000834,0.054946,0.055780
10,15,25,47360,1019046,1066406,0.003639,0.041280,0.044919
10,15,25,33571,10981683,11015254,0.002786,0.345741,0.348527
10,15,25,19162,213554,232716,0.001706,0.009345,0.011051
10,15,25,16306,1242725,1259031,0.001290,0.051966,0.053256
9,14,23,6125,100096,106221,0.000634,0.004304,0.004938
10,16,26,21677,3925590,3947267,0.001924,0.152334,0.154258
10,14,24,18269,223549,241818,0.001485,0.009627,0.011112
9,13,22,22471,1085,23556,0.001741,0.000095,0.001836
11,13,24,72600,5174,77774,0.005610,0.000281,0.005891
10,14,24,30123,652942,683065,0.002321,0.026037,0.028358
9,15,24,18495,134803,153298,0.001494,0.005994,0.007488
8,11,19,1524,9193,10717,0.000138,0.000423,0.000561
10,14,24,25737,168500,194237,0.002132,0.007150,0.009282
9,14,23,853,7533795,7534648,0.000099,0.270725,0.270824
9,15,24,10118,2796634,2806752,0.000912,0.103110,0.104022
8,14,22,545,223262,223807,0.000059,0.010337,0.010396
10,10,20,12990,966,13956,0.001139,0.000061,0.001200
10,13,23,20019,158400,178419,0.001529,0.006695,0.008224
10,15,25,37194,4778112,4815306,0.003186,0.177913,0.181099
10,14,24,16428,64976,81404,0.001482,0.003006,0.004488
10,15,25,20077,939665,959742,0.001671,0.043166,0.044837
9,14,23,5750,275675,281425,0.000571,0.014108,0.014679
10,14,24,25060,80962,106022,0.002112,0.004063,0.006175
