phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
9,11,20,11300,21287,32587,0.000522,0.000552,0.001074
9,14,23,6772,1345668,1352440,0.000335,0.044372,0.044707
10,14,24,59476,555866,615342,0.003020,0.016457,0.019477
10,10,20,23260,428,23688,0.001213,0.000020,0.001233
10,15,25,10226,521645,531871,0.000535,0.015314,0.015849
10,14,24,12644,273184,285828,0.000667,0.008778,0.009445
10,14,24,12724,226096,238820,0.000981,0.008314,0.009295
10,15,25,14161,271367,285528,0.000838,0.009489,0.010327
10,15,25,10078,1517923,1528001,0.000631,0.059168,0.059799
8,13,21,276,91773,92049,0.000022,0.003187,0.003209
10,14,24,4535,373898,378433,0.000325,0.013293,0.013618
9,16,25,1801,2379669,2381470,0.000138,0.081848,0.081986
10,14,24,19090,735687,754777,0.001042,0.024043,0.025085
9,15,24,5783,2064490,2070273,0.000361,0.051599,0.051960
10,13,23,12407,303227,315634,0.000632,0.006638,0.007270
10,13,23,16507,28930,45437,0.000742,0.000760,0.001502
9,13,22,8138,173078,181216,0.000346,0.004210,0.004556
10,15,25,22693,2234585,2257278,0.001012,0.049088,0.050100
10,13,23,12163,73962,86125,0.000544,0.001344,0.001888
10,11,21,23516,13770,37286,0.000950,0.000292,0.001242
10,14,24,59340,229851,289191,0.001946,0.004834,0.006780
10,14,24,17168,1330750,1347918,0.000710,0.029518,0.030228
10,15,25,7726,2200670,2208396,0.000367,0.039182,0.039549
9,15,24,6435,1469172,1475607,0.000289,0.026180,0.026469
10,14,24,30402,994514,1024916,0.001194,0.018006,0.019200
10,14,24,38059,1416348,1454407,0.001408,0.025357,0.026765
9,13,22,2907,377339,380246,0.000263,0.006912,0.007175
10,14,24,78616,1373765,1452381,0.002528,0.027598,0.030126
10,15,25,10662,311717,322379,0.000426,0.005349,0.005775
9,15,24,3013,948321,951334,0.000339,0.016354,0.016693
9,13,22,1804,27784,29588,0.000085,0.000523,0.000608
10,16,26,52976,2735174,2788150,0.001860,0.052825,0.054685
10,14,24,52308,61500,113808,0.002113,0.001243,0.003356
10,15,25,9239,876576,885815,0.000325,0.018014,0.018339
10,15,25,25765,504519,530284,0.000998,0.011452,0.012450
9,15,24,10081,307817,317898,0.000459,0.007117,0.007576
9,13,22,1757,62345,64102,0.000085,0.001575,0.001660
9,14,23,12459,602330,614789,0.000485,0.013353,0.013838
10,15,25,15635,1827278,1842913,0.000722,0.034031,0.034753
10,14,24,50047,1408706,1458753,0.001847,0.026430,0.028277
10,15,25,76078,864886,940964,0.002388,0.018935,0.021323
9,15,24,2025,2072852,2074877,0.000094,0.036896,0.036990
9,15,24,11263,1062392,1073655,0.000458,0.018274,0.018732
10,14,24,54685,283034,337719,0.002135,0.005678,0.007813
9,13,22,7344,454349,461693,0.000317,0.009408,0.009725
10,15,25,21078,388474,409552,0.000924,0.009015,0.009939
9,13,22,1562,53031,54593,0.000076,0.001266,0.001342
10,14,24,16162,76419,92581,0.000714,0.001949,0.002663
10,15,25,129808,2475472,2605280,0.004764,0.053270,0.058034
9,15,24,10759,1080571,1091330,0.000407,0.018511,0.018918
10,15,25,15095,1198186,1213281,0.000644,0.029631,0.030275
10,15,25,18467,4940572,4959039,0.000786,0.085974,0.086760
9,12,21,933,20929,21862,0.000050,0.000775,0.000825
10,14,24,14422,208519,222941,0.000633,0.004154,0.004787
10,15,25,11518,1161048,1172566,0.000534,0.021147,0.021681
10,14,24,10222,710251,720473,0.000458,0.013095,0.013553
10,13,23,27081,169203,196284,0.001026,0.003400,0.004426
10,14,24,13044,837420,850464,0.000504,0.015685,0.016189
8,15,23,543,1266568,1267111,0.000024,0.024233,0.024257
9,15,24,11740,1350528,1362268,0.000433,0.023983,0.024416
10,15,25,31863,1291518,1323381,0.001253,0.024204,0.025457
10,14,24,4457,325130,329587,0.000193,0.006102,0.006295
10,15,25,17893,3044764,3062657,0.000731,0.084057,0.084788
10,15,25,62084,357252,419336,0.002666,0.008753,0.011419
9,12,21,2098,26230,28328,0.000104,0.000685,0.000789
9,14,23,12186,1124484,1136670,0.000512,0.025759,0.026271
10,15,25,38322,4053841,4092163,0.001604,0.124465,0.126069
10,14,24,11963,592742,604705,0.000724,0.022185,0.022909
9,13,22,4990,294252,299242,0.000288,0.008362,0.008650
10,15,25,24425,417352,441777,0.001356,0.018099,0.019455
10,15,25,6240,6891622,6897862,0.000381,0.147569,0.147950
10,14,24,56102,774951,831053,0.002845,0.016830,0.019675
9,14,23,3377,4174512,4177889,0.000153,0.078332,0.078485
10,14,24,64539,235708,300247,0.002588,0.004818,0.007406
9,14,23,14121,12851,26972,0.000525,0.000421,0.000946
8,14,22,249,444421,444670,0.000008,0.009307,0.009315
9,13,22,1170,124366,125536,0.000059,0.002935,0.002994
9,14,23,7786,62547,70333,0.000328,0.001570,0.001898
10,14,24,12507,83363,95870,0.000595,0.002167,0.002762
10,11,21,43951,4679,48630,0.001682,0.000164,0.001846
9,14,23,3994,1667496,1671490,0.000176,0.037664,0.037840
9,14,23,9340,1738084,1747424,0.000455,0.035139,0.035594
11,16,27,107175,2896305,3003480,0.003573,0.065696,0.069269
10,14,24,9272,81737,91009,0.000445,0.001786,0.002231
11,14,25,121280,2647277,2768557,0.004849,0.061363,0.066212
9,14,23,3424,169191,172615,0.000191,0.004132,0.004323
10,14,24,11186,128673,139859,0.000536,0.003033,0.003569
9,12,21,3601,46527,50128,0.000183,0.001140,0.001323
9,15,24,1494,605138,606632,0.000080,0.013804,0.013884
9,15,24,5596,952214,957810,0.000290,0.021074,0.021364
10,13,23,36537,189533,226070,0.001518,0.004299,0.005817
11,15,26,141724,2578736,2720460,0.005311,0.058372,0.063683
9,14,23,9147,492965,502112,0.000435,0.008577,0.009012
10,12,22,22309,159441,181750,0.000881,0.002902,0.003783
10,14,24,45308,112076,157384,0.001744,0.002358,0.004102
10,14,24,36146,143286,179432,0.001369,0.003437,0.004806
10,15,25,19107,806497,825604,0.000778,0.018746,0.019524
9,12,21,7495,4939,12434,0.000389,0.000171,0.000560
9,14,23,2408,1633410,1635818,0.000116,0.037540,0.037656
10,15,25,26631,1056964,1083595,0.001127,0.024214,0.025341
9,14,23,1334,417372,418706,0.000076,0.009607,0.009683
9,14,23,4550,479300,483850,0.000241,0.012302,0.012543
9,15,24,2611,3492471,3495082,0.000142,0.082249,0.082391
9,14,23,2184,160238,162422,0.000118,0.004093,0.004211
8,14,22,599,676155,676754,0.000032,0.018514,0.018546
9,12,21,5909,20087,25996,0.000827,0.000934,0.001761
10,15,25,75673,612244,687917,0.003721,0.018796,0.022517
7,15,22,231,730453,730684,0.000014,0.021207,0.021221
10,14,24,38571,591417,629988,0.001910,0.017513,0.019423
10,14,24,86448,62456,148904,0.004083,0.002025,0.006108
10,14,24,17765,288967,306732,0.000798,0.008177,0.008975
9,14,23,5253,1099552,1104805,0.000303,0.028182,0.028485
11,16,27,73096,2776396,2849492,0.003109,0.074560,0.077669
9,14,23,2835,590503,593338,0.000147,0.016804,0.016951
10,12,22,20270,59757,80027,0.001053,0.001658,0.002711
9,14,23,6333,2024250,2030583,0.000291,0.052075,0.052366
9,13,22,1249,214922,216171,0.000085,0.005271,0.005356
9,14,23,12988,318000,330988,0.000647,0.008348,0.008995
9,14,23,3727,767445,771172,0.000195,0.019945,0.020140
10,15,25,6608,727614,734222,0.000324,0.019979,0.020303
9,13,22,1765,3337,5102,0.000099,0.000118,0.000217
9,14,23,857,191029,191886,0.000048,0.004718,0.004766
10,14,24,25698,114545,140243,0.001269,0.003140,0.004409
10,15,25,28558,6483587,6512145,0.001304,0.151877,0.153181
10,15,25,11873,952158,964031,0.000566,0.017466,0.018032
9,15,24,1629,1154358,1155987,0.000082,0.021621,0.021703
10,14,24,17358,193943,211301,0.000765,0.003809,0.004574
10,14,24,13126,82799,95925,0.000519,0.001928,0.002447
10,14,24,80190,103855,184045,0.002782,0.002660,0.005442
9,14,23,2099,605948,608047,0.000080,0.013103,0.013183
10,12,22,37025,764,37789,0.001613,0.000037,0.001650
10,12,22,16553,25154,41707,0.000690,0.000687,0.001377
10,15,25,12705,552203,564908,0.000548,0.013848,0.014396
8,14,22,284,2895374,2895658,0.000016,0.074419,0.074435
10,13,23,15811,27477,43288,0.000704,0.001001,0.001705
10,13,23,6266,285576,291842,0.000294,0.006765,0.007059
10,15,25,75090,3502355,3577445,0.003056,0.072667,0.075723
9,14,23,10796,908733,919529,0.000791,0.019779,0.020570
9,14,23,16074,591641,607715,0.000687,0.015672,0.016359
9,15,24,2259,2165127,2167386,0.000124,0.074565,0.074689
10,14,24,25703,398890,424593,0.001696,0.015905,0.017601
9,12,21,6578,17140,23718,0.000494,0.000852,0.001346
9,14,23,3805,89369,93174,0.000242,0.003951,0.004193
10,13,23,6496,137544,144040,0.000545,0.006035,0.006580
9,16,25,14099,7210972,7225071,0.001047,0.266826,0.267873
10,13,23,55628,56329,111957,0.003155,0.002147,0.005302
10,14,24,35621,871738,907359,0.002032,0.031132,0.033164
9,15,24,8068,1453671,1461739,0.000569,0.066398,0.066967
10,15,25,36118,819306,855424,0.002409,0.032022,0.034431
10,15,25,53649,1641641,1695290,0.003181,0.065536,0.068717
9,13,22,8453,13537,21990,0.000580,0.000791,0.001371
9,15,24,2138,1466258,1468396,0.000171,0.055152,0.055323
10,14,24,29187,290213,319400,0.002030,0.011548,0.013578
10,12,22,87896,35724,123620,0.005543,0.001488,0.007031
9,15,24,10494,1197584,1208078,0.000627,0.044131,0.044758
9,14,23,2657,1101098,1103755,0.000251,0.039521,0.039772
10,15,25,15168,17854789,17869957,0.000988,0.584618,0.585606
9,14,23,2933,1144852,1147785,0.000203,0.032743,0.032946
8,14,22,2523,930996,933519,0.000151,0.026996,0.027147
10,14,24,29450,358189,387639,0.001537,0.011118,0.012655
10,12,22,23467,30130,53597,0.001292,0.000958,0.002250
10,15,25,67671,1600108,1667779,0.002963,0.042436,0.045399
9,13,22,4815,65079,69894,0.000267,0.001786,0.002053
9,15,24,3086,361925,365011,0.000182,0.010891,0.011073
9,16,25,4117,12258784,12262901,0.000236,0.262256,0.262492
9,13,22,2136,165798,167934,0.000132,0.004908,0.005040
10,16,26,84096,4143121,4227217,0.003752,0.131571,0.135323
9,13,22,8454,125719,134173,0.000542,0.004255,0.004797
9,14,23,29530,836589,866119,0.001604,0.025576,0.027180
10,13,23,30596,111994,142590,0.001571,0.003474,0.005045
11,15,26,124787,605457,730244,0.005784,0.019751,0.025535
10,13,23,22693,296104,318797,0.001259,0.008751,0.010010
9,16,25,7150,3456784,3463934,0.000403,0.104811,0.105214
9,14,23,3293,794150,797443,0.000188,0.020533,0.020721
10,15,25,18572,136187,154759,0.000977,0.004046,0.005023
9,13,22,591,4358,4949,0.000031,0.000128,0.000159
10,13,23,18859,3816,22675,0.000825,0.000135,0.000960
9,15,24,13204,9413066,9426270,0.000609,0.259786,0.260395
9,11,20,3848,3324,7172,0.000238,0.000145,0.000383
10,15,25,37047,2298674,2335721,0.001888,0.062492,0.064380
10,14,24,35244,1679247,1714491,0.001586,0.038127,0.039713
10,14,24,33676,285206,318882,0.001557,0.007001,0.008558
11,15,26,103259,2641131,2744390,0.004141,0.062541,0.066682
10,14,24,35658,580713,616371,0.001526,0.011391,0.012917
9,15,24,12812,1368506,1381318,0.000563,0.029189,0.029752
9,14,23,2349,241127,243476,0.000112,0.004734,0.004846
9,12,21,3437,20828,24265,0.000160,0.000407,0.000567
10,15,25,10863,1997955,2008818,0.000427,0.045042,0.045469
10,14,24,52406,864246,916652,0.002335,0.021505,0.023840
10,14,24,18998,687590,706588,0.000907,0.017254,0.018161
9,15,24,6449,1389451,1395900,0.000331,0.031955,0.032286
10,14,24,18622,4814910,4833532,0.000792,0.097766,0.098558
9,14,23,5478,36882,42360,0.000297,0.001048,0.001345
10,12,22,12542,27700,40242,0.000633,0.000985,0.001618
10,14,24,14419,539277,553696,0.000772,0.016983,0.017755
9,14,23,10240,255081,265321,0.000532,0.007467,0.007999
8,15,23,1535,624721,626256,0.000091,0.016586,0.016677
10,13,23,16883,87828,104711,0.000806,0.002466,0.003272
10,14,24,40532,130417,170949,0.001910,0.003656,0.005566
10,15,25,49081,3145323,3194404,0.002166,0.074749,0.076915
11,14,25,111609,831019,942628,0.004100,0.019358,0.023458
10,14,24,16577,3423023,3439600,0.000744,0.069575,0.070319
9,14,23,4623,607897,612520,0.000207,0.012012,0.012219
9,15,24,3208,2367442,2370650,0.000153,0.046137,0.046290
10,15,25,42223,1355222,1397445,0.001748,0.030191,0.031939
8,14,22,4717,686834,691551,0.000448,0.014722,0.015170
10,14,24,25454,34393,59847,0.001167,0.001195,0.002362
10,15,25,12040,1373117,1385157,0.000541,0.033370,0.033911
10,13,23,6251,302608,308859,0.000344,0.007309,0.007653
9,13,22,2021,674573,676594,0.000110,0.015508,0.015618
9,15,24,2431,793598,796029,0.000131,0.020163,0.020294
9,15,24,6894,664212,671106,0.000362,0.017150,0.017512
9,14,23,5176,673734,678910,0.000269,0.015906,0.016175
8,16,24,710,3995321,3996031,0.000040,0.096631,0.096671
10,15,25,10454,1566084,1576538,0.000523,0.038435,0.038958
10,13,23,61234,444052,505286,0.002544,0.010697,0.013241
9,14,23,2848,747098,749946,0.000133,0.017546,0.017679
9,14,23,6495,147347,153842,0.000312,0.003522,0.003834
10,14,24,65188,1115243,1180431,0.002754,0.025361,0.028115
10,13,23,56700,227758,284458,0.002565,0.005858,0.008423
9,15,24,2257,287312,289569,0.000109,0.006862,0.006971
10,15,25,10634,1519615,1530249,0.000485,0.035837,0.036322
11,13,24,63574,75992,139566,0.002859,0.002055,0.004914
8,14,22,306,773042,773348,0.000012,0.017302,0.017314
10,15,25,19745,503187,522932,0.000961,0.013072,0.014033
8,14,22,378,850742,851120,0.000019,0.019953,0.019972
8,14,22,684,750491,751175,0.000040,0.017974,0.018014
10,14,24,31543,162069,193612,0.001495,0.004348,0.005843
10,14,24,27966,352444,380410,0.001293,0.008495,0.009788
8,14,22,241,658652,658893,0.000010,0.016196,0.016206
9,13,22,10660,286667,297327,0.000511,0.007493,0.008004
10,11,21,74568,3293,77861,0.003339,0.000158,0.003497
10,14,24,16974,252721,269695,0.000882,0.007752,0.008634
10,14,24,13855,238500,252355,0.000839,0.007342,0.008181
7,16,23,166,4637847,4638013,0.000008,0.137106,0.137114
9,12,21,10447,50650,61097,0.000543,0.001508,0.002051
7,13,20,149,174349,174498,0.000005,0.005381,0.005386
10,13,23,20811,46120,66931,0.001201,0.001559,0.002760
10,11,21,36053,10908,46961,0.001770,0.000404,0.002174
9,15,24,4117,1129475,1133592,0.000201,0.033442,0.033643
10,15,25,13061,835987,849048,0.000756,0.025838,0.026594
9,14,23,9068,372639,381707,0.000568,0.011399,0.011967
10,15,25,10389,400152,410541,0.000602,0.013327,0.013929
10,14,24,4688,125150,129838,0.000289,0.003915,0.004204
10,14,24,20210,206017,226227,0.001066,0.007015,0.008081
9,12,21,9394,32681,42075,0.000610,0.001157,0.001767
10,13,23,18464,12812,31276,0.001003,0.000542,0.001545
9,15,24,6111,1174607,1180718,0.000328,0.036570,0.036898
10,15,25,32932,311880,344812,0.001659,0.010180,0.011839
9,15,24,8594,671444,680038,0.000572,0.022344,0.022916
10,14,24,31282,541936,573218,0.001725,0.016537,0.018262
10,15,25,42342,2984550,3026892,0.002213,0.089103,0.091316
9,13,22,2334,759692,762026,0.000154,0.019986,0.020140
9,14,23,5664,975705,981369,0.000324,0.025433,0.025757
9,14,23,9538,1284988,1294526,0.000501,0.030312,0.030813
8,15,23,721,3356401,3357122,0.000039,0.079718,0.079757
9,14,23,9695,3065831,3075526,0.000487,0.074531,0.075018
